"fiori(issue)-Product name ,Item number alignment is not good ","Steps to reproduce:
1.Open the Hybris app
2.Select the category from menu on home page
3.Click on one product from product list page
4.Click on Add to cart  button from product details page

Issue-Product name and item number not placed one after the other both in 'Product details' page and on 'Add to cart' popup window",,Sprint 8,,2015-12-23,
Hybris Mobile - Delivery Address popup in checkout page,"1. Click on the edit Delivery Address it should display ""Delivery Address"" popup.
2.  ""Delivery Address"" popup UI
3. ""Save and use this address"" UI & functionality.
4. ""View Address Book"" UI & functionality
",,Sprint 9,,2015-12-24,
fiori(issue)-Cart details page-Cart is not updating when same product added to the cart,"Steps to reproduce:
1.Open the app
2.Choose category from menu (ex:screwdriver)
3.Add product to cart
4.Now add same product to cart
5.Add another product to the cart 
5.Click on view cart button 


Issue : Quantity is not updating when same product added to the cart",,Sprint 9,,2015-12-16,
Install Open LDAP,http://www.openldap.org/doc/admin22/install.html,,Sprint 9,,2016-02-01,
Data Importing- Importing .csv in to Hybris using Hotfolder,Refer the link https://wiki.hybris.com/display/accdoc/Data+Importing,,Sprint 9,,2016-01-29,
Testing: Fiori-Payment details-card no is not displaying in mask,"Steps to reproduce :
1.Open the app
2.Click on My account button
3.Login by entering username and password(eg: Username : fiori_test@charterglobal.com ,Password:1234)
4.Add products to cart from product list page
5.Navigate to checkout page from cart details page
6.Click on 'Edit payment details' button
7.Click on 'Use save card'

Issue : Card number is displaying completely 
",,Sprint 9,,2015-12-23,
Testing: Fiori-Payment details-When edit is done to single field then payment details are not saving,"Steps to reproduce :
1.Open the app
2.Click on My account button
3.Login by entering username and password(eg: Username : fiori_test@charterglobal.com ,Password:1234)
4.Add products to cart from product list page
5.Navigate to checkout page from cart details page
6.Click on 'Edit payment details' button
7.Enter the data in fields(cart type:visa , card no: 41111111111111111, card name:john,expiry month/year:30/2016
8.Click on 'Use these payment details'
9.Repeat step 6
10.Edit any one of the field
11.Repeat step 8

Issue: Card payment details are not saving until editing is done to all the fields ",,Sprint 9,,2015-12-21,
Install the Oracle database driver in the local Maven repository,"OMS internally has a dependency on oracle driver, you must download it even if you are actually not using the oracle database.",,Sprint 9,,2016-01-27,
Extend OMS on Core+  to use the Init App and test the initial import using a REST client,"The Commerce Suite Release 5.5 contains a folder providing dependencies used during the Maven build.
OMS internally has a dependency on oracle driver, you must download it even if you are actually not using the oracle database.

",,Sprint 9,,2016-01-25,
Testing: HybrisMobileWebsite:Invalid Login page - User Name /Password fields are not marked in red on the edges,"Navigate to the Hybris Website on mobile device.
Add a product to the cart and proceed to checkout.
Enter invalid User Name password on the Login page.
Click on 'Login and Checkout' button

Issue:
The Email Address and Password fields are marked in Red, but some portion on the ends are in white.

",,Sprint 9,,2016-01-25,
"Testing: Hybris Mobile Website: 'Address book' spelling, Close button displayed on bottom","Navigate to the Hybris Website on mobile device.
Add a product to the cart and proceed to checkout.
Select Account Payment option in the Payment Type
Click on 'Edit Delivery Address' button. Enter valid details and Save the Address.
Click on 'Edit Delivery Address' button. 

Issue:
'Address Book' title of the Popup should have space in between. Also the Close (x) button is displayed at the bottom in this popup. Some popups display it on the top. We should have it consistent for all the popups.",,Sprint 9,,2016-01-25,
Testing: Hybris Mobile Website:'Edit Delivery Address' Popup-Country Popup UI,"Navigate to the Hybris Website on mobile device.
Add a product to the cart and proceed to checkout.
Select Account Payment option in the Payment Type
Click on 'Edit Delivery Address' button
Click on the Country listbox.

Issue:
The popup size can be reduces with smaller text. Also can we display this in a list box directly instead of another popup?",,Sprint 9,,2016-01-25,
Testing: Hybris Mobile Website:'Edit Delivery Address' enabled without selecting Payment Type,"Navigate to the Hybris Mobile Website
Add a product to the cart and checkout.
Do not select any option from the 'Select Payment Type' 

Issue:
The Delivery Address and the Delivery Method buttons are enabled when no option is selected from the Payment Type option boxes.

Expected:
Account Payment option should be enabled by default.
",,Sprint 9,,2016-01-25,
FedEx Standard Web services: Validate zip code in RGC Storefront,validate zip code using FedEx webservice,,Sprint 9,,2016-01-25,
Data Hub Standalone Installation,Install Data hub in Tomcat server and make required configurations,,Sprint 9,,2016-01-25,
Sprint Planner,"Organizing the tickets, planning the sprints.",,Sprint 9,,2016-01-25,
Hybris Mobile Website-  Update and remove cart quantity,,,Sprint 9,,2016-01-20,
Create the Customer Requirement Template excel file,Verify the template sent to Jarnail has all the required fields which the client should send us to setup data in Hybris.,,Sprint 9,,2016-01-19,
fiori-Payment details are not get saved,"All the payment type details are not getting saved
Steps to reproduce:
1.Open hybris fiori app(https://powertools-p1941692814trial.dispatcher.hanatrial.ondemand.com/)
2.Select powertool category from menu(ex:screwdriver)
3.Add products to the cart
4.Login with valid credentials(username:fiori@abc.com password:1234)
5.Navigate to checkout page 
6.Enter delivery address details by clicking on 'Edit delivery address' button
7.Click on 'Enter payment method' 
8.Select payment type 'Master card' and enter payment details(card number,card name ,expiry date)
9.Click on 'Use this payment details' button
10.Repeat above 8,9 steps and select payment types 'American express', 'Master card','Switch','Master/Eurocard', 'Diner's club'

Issue:1.Only 'Visa','Maestro card' payment type details are getting saved.
      
Note:Basic validations are not their, for this created ticket ref #247",,Sprint 9,,2016-01-18,
OMS installation with MYSQL,,,Sprint 9,,2016-01-14,
Hybris Mobile App- Home page UI changes,"Tasks-
Add the images on the Home page
Navigation links on the Home page",,Sprint 9,,2016-01-14,
Requirements for Hybris-SAP integration ,Hardware and software requirements for SAP integration with Hybris,,Sprint 9,,2015-12-07,
"Scrum meeting, Team discussion","This ticket can be used to track time used for Scrum meeting, any team discussions, team co-ordination.",,Sprint 9,,2016-01-08,
Hybris Enhancement Wholesale Distribution Document,"Prepare a document to list all the features we have added to Hybris to build the Hybris PCS.

As we and when we add new integration or features we can update this doc.",,Sprint 9,,2015-12-23,
Fiori app- Display the Account Payment delivery addresses,After '#221 - Services for getting Account payment delivery address'  ticket is completed create the UI in Fiori.,,Sprint 9,,2015-12-28,
Services for getting Account payment delivery address,,,Sprint 9,,2015-12-28,
Testing: Fiori-Technical details of the product dispalying in multiple langauges,"Steps to produce :
1.Open the app
2.Select the category from menu(eg: sanders)
3.Select product from product list page(eg: GBS 75 AE Set Professional, Belt sander , item number:4567173)

Issue : Technical details of the product are displaying in multiple languages ",,Sprint 9,,2015-11-27,
Research on CIS integration,"The Commerce Infrastructure Services (CIS) framework provides a RESTful wrapper for services provided by hybris, as well as third parties. hybris provides a number of vendor-specific service wrappers, along with Maven archetypes for generating custom services. The following service types are supported: payment, shipping, tax, fraud verification, address verification, and geolocation.

Research further how to integrate it with OMS. Also is the CIS needed for UPS Integration?",,Sprint 9,,2016-01-07,
Hybris Client User Guide,"Snippet from Jarnail's email-
I was actually thinking about creating a user manual with instructions on how to add/change/delete customer information, product information, pricing information, customer specific pricing information etc if a client chooses to use Hybris as a standalone solution. It needs to have all the basic information which then we can customize based on the customization that we will have to do our pre-configured Hybris solution for a client.",,Sprint 10,,2016-01-21,
Receiving data from Data hub to HMC,Receive data sent from SAP to HMC through data hub,,Sprint 10,,2016-01-25,
Demo Preparation and Demo for Sprint 10,"Demo on-
FedEx delivery charges added for standard delivery using Rate services for Credit card and Account payment.
CSV files for Customer data using hot folders.
Product Data transfer from SAP to Hybris via Data Hub.

Blocked tasks-
1. Product Characteristics and Class
2. CSV files- Stock, Media, Product Features
",,Sprint 10,,2016-02-22,
